useful,reviewText,funny,cool,label
0,"Very cute spot! We loved sitting outdoors. The service was also very good. I ordered the Belgian waffle with the fruit compote on top, and it was great! We would definitely return.",0,0,1
2,"Let me tell you a little something about Le Chardonnay: I have not stopped feeling warm and fuzzy about my experience there, and that was three days ago.  I wouldn't say that it's a ""hidden gem,"" because it's really in plain view on W. Johnson....but I just don't hear many people talk about it or how completely amazing it is.

It is a little plain jane from the outside, but the inside has warm wood accents, and is pretty and comfortable.  We had reservations at 6:30 on a Friday night (and I'd probably recommend you doing the same), and were seated right away.  We had a very jovial waiter who chatted us up about the weather, etc, but it didn't come off as awkward or like he was trying too hard.  It was natural and pleasant.

This is an appropriate time to mention: Le Chardonnay is the most well-oiled machine I've ever witnessed.  They had an unassuming bus boy milling about (but not in the way or imposing by any means), and as soon as you were done with a dish--bam!  It was gone!  Moments later, the waiter would reappear with your salad or entree or whatever.  He even dropped by once to refill my fiance's wine glass for him.  That's service. 

The food was fabulous, plain and simple.  A crusty french bread is served first with a nothing-short-of-miraculous spread consisting of garlic, carrots, and cumin.  It's buttery and delicious and you won't miss the real butter at all.  Your bread is then followed up by a mixed spring greens salad that isn't even mentioned in the menu (a very happy surprise to me, anyway).  We both got the Dieppoise, which is an assortment of seafood served over pappardelle pasta, smothered in a sinful saffron-cognac cream sauce.  I might not be able to pronounce ""Dieppoise,"" but I have developed a Pavlovian response to the way the word looks.  We followed dinner up with a piece of Tiramisu, which was only okay...but it didn't matter, because everything else was on a plane of existence where little cartoon birds are always fluttering overhead.  Also, I should mention that we got an excellent bottle of French Pinot Noir for $34.  None too shabby.

As I was leaving, the bus boy got my coat and PUT IT ON ME.  That was new.  And awesome.",1,1,1
5,"This is one of my favourite place for special occasions. I already had two of my birthday celebrations here and they never disappoint me. For people who likes seafood or pastas, their Bad Girl Pasta is definitely the one you wanna try! I enjoyed this dish very much every time especially the scallops inside. Servers are always so polite and friendly. Great restaurant for a night out in town!",2,2,1
1,"I am so pleased with the customer service we received from them, the technician was on time, polite, and knowledgeable.  When I called to ask a follow up question, Connie was very nice and got me the information I needed right away.  We appreciate that and we will call on them again if needed.  Highly recommend!",0,1,1
1,"I visited on a Monday morning at around 9am. Originally, I was planning on picking up some sweets for a friend's birthday, but since they didn't have fresh cupcakes yet, I picked out two cookies, which were delicious! The hot chocolate I ordered was also wonderfully made! 

I know it was a Monday morning, but since the store itself is open, it would have been nice to have cupcakes (not leftover ones from over the weekend, as explained by one of the store-owners) ready for sale too.

Will definitely be back to try out other drinks and sweets though!",0,1,1
0,"Nick & Art are awesome!!! The reviews brought us to A Plus Auto and we are so pleased with the workmanship, attention to detail and honesty!!!!!",0,0,1
3,"Okkkkkkkk WHAT?! This is the place to be when you want your fix of a savoury curry/ cheese croissant type like pastry with a buttery layer and crispy outer! But it's not even close to a croissant! It's a Maltese dessert that you'll be craving for the rest of your life!

I know they sell other things than Pastizzi but I haven't tried any because I'm still obsessed with just stuffing myself full of pastizzi! 

Come and try it for yourself! And get it while their fresh in the AM!! Eat the cheese pastizzi with coffee and have the curry pastizzi for lunch! 

Now I'm craving it just thinking about it!",0,4,1
3,"I just love it here.  Their carne asada street tacos are divine, as is the guac, the corn, and I have actually contemplating ""borrowing"" one of the salsa bottles to bring home for the leftovers (but they do actually sell the liquid gold to go).  I wanted to update my review to acknowledge that they have Happy hour here every day from 3-6, ALL day Tuesday (which may be a limited time thing) and from 3pm-6pm on Saturday and Sunday which is my favorite.  I love a weekend happy hour.  The tacos are ridiculous for $1.75, guac is $5 and so are the spiked aguas.  Need I say more?",3,3,1
0,I recently moved to Charlotte for law school and have been on a quest to find some great restaurants.  This by far has been one of the best. It's nostalgic; the food is awesome; and to top it off the staff is friendly and remembers you as soon as your head hits the door. I'm glad I came. I now decree myself a full fledged regular guest.,0,1,1
0,"I am very happy with the service that the owner provided me. I had 2 screens installed , a small job. The owner came back to my house and sealed the screens up as some light was coming through. He spent the time and effort as if it was a large job. He was very professional and a very fair price.",0,0,1
1,"Great food, inexpensive, what more can you ask for! Location is perfect. The crab legs are on point! The place is usually crowded and parking is ok. Staff is friendly.  I love this location!",0,0,1
0,"Waitstaff was professional, not overly friendly but that's okay. Good food, kids love it. Clean and well taken care of.",0,0,1
0,"Food was awesome and friendly staff!  They aim to please!  Brisket, green beans, collards and hush puppies were all delicious!",0,0,1
1,"Had lunch here with a co-worker for the first time. Service was prompt as we were the only ones there. I ordered the General Tso Chicken and it had a lot of flavor. The lunch combo is a good deal for $8. Comes with a small salad, soup, and spring roll. Overall pleasant experience!",0,1,1
1,"Let me start by saying, I was very impressed.  We went at about 7pm on a Tuesday and it was not crowded at all.   I think even if it was, the service would have been excellent, however.

We started off with a couple Chopped Salads...and wow!  Easily in the top three of salads I've ever had.  Generous portions of avocado, artichoke hearts...and like ten other things with the blue cheese dressing perfectly tossed in.  If I was in a salad mood, I may well come here just for this...goodbye to Sweet Tomatoes forever!

I enjoyed the Full Rack of Pork Ribs and can say with confidence it was one of the best I've ever tried.  Very generous trimming and falling off the bone slow cooked tender with excellent sauce.  One side included, I chose the five cheese macaroni, in retrospect a pretty bland choice, but it was nicely prepared for what it was with bread crumbles on top.

My girlfriend had the wet aged Filet Mignon with creamed spinach as the side.  The steak was perfection and the spinach was a very generous portion.

All in all it was an excellent experience.  The decor of this new restaurant is over the top great.  This would be a great place for a date.",0,0,1
0,"Jam packed on a Friday morning during the last week of Spring Training.  The restaurant is located in a mall, but malls are big down here in AZ.  Waited 45 minutes.
Our server was really positive and smiled a lot.  We had 7 adults and 2 toddlers and it worked out perfect.  Everyone liked their food.  We friends love going to Snooze so we will go back!",0,0,1
3,"This was my first time eating here after Ive seen a suggested post about it on Facebook I decided to try it out. I work graveyard so ordered to go so I can eat it at home before I head off to work. 

I ordered the pick 3 combo I decided to pick 2 stuffed ground beef sopaipillas and 1 rolled chicken enchilada with green sauce on all of it. The food is amazing this was my first time trying sopaipillas the meat is very tender I would definitely order this again without a question. The chicken enchilada was very good most places have a tough time keeping the chicken moist and not dying it out but they nailed it. All in all I will Order from them again.",0,0,1
0,"The food is fresh and very flavorful. It must be from the freshness of the ingredients. Tried the cold pressed juice as well.  I went for the nutrients sake of the juice more than the taste. Yes, they did not add sugar to make it a dessert!  Indulged in the Baklava. It was rich and good. Recommend this place.",0,0,1
0,"These guys rock 'n' roll diem sum please  try the mein mein salad, I have been going to Chin Chin's for over 15 years in Los Angeles, CA try them in the New York New York hotel & casino during your next  Las Vegas stop.
They finally have a mein mein salad with peanut sauce and shrimp toast apps which are way  fabulous as they have always been in studio city location ! 13.00 on salad is monster salad and super cheap great for 2 to split!",0,0,1
6,"Dr. Bauer had great reviews and so did the facility so this is ultimately why I chose to come here. I haven't had a primary in over 2 years I think and need a referral to an ENT so I decided that I needed to develop a relationship with a Dr. and maintain it since I plan on being here for a while.

The facility is right down the street from my house so nice and convenient. It is HUGE but they have a map at the entrance of the parking lot. When you walk in, you are immediately greeted by the girls at the front desk. They promptly take your information and have you sign the remaining paperwork if you didn't finish it online. You then wait for another lady to take your co-pay. From what it seems this office runs like a well oiled machine, but I thought it was interesting that the woman was copying the co-pays on paper in an old fashioned receipt book. It didn't take long, so I don't really care, I just would have figured since they have online technology for their patients that they would have something for themselves.

Anyway, a nurse came and got me and did the whole vitals thing and checked height and weight and what not and then I was placed in a room to wait for Dr. Bauer. It took her about 5 minutes and she was in and introducing herself, reviewing my paperwork and talking to me about me. She was really nice and straightforward which I liked - down to business. Please don't take it for her being impersonal because it isn't, shes a busy doctor and wants to give you the best focus she can and I like that.

She checked me out and everything was fine as I knew and she also quickly gave me a referral for an ENT in the same building and had me request my old records. For a first time visit, this only took 45 minutes which was less than I was expecting.

Dr. Bauer and the staff are great and I hope when and if I need anything more serious I can prove them right even further as to how good they are. Hopefully that's not the case but I can already tell they will be awesome.",1,2,1
0,"solid burgers near the downtown fremont area, walking distance. burger was a good sizez for the price.",0,0,1
1,"""It's a f-ing chair!""  laughed my drunken friend.

""I know but it's gross. I can't sit on it!""  I challenged back.

""Wait, is it a F-ING chair, or is it just a f-ing chair?"" questioned our curious male driver friend.

We roared with laughter in the back seat.

""Listen, I had to put a towel over it, THEN I could sit to draw my eyeliner on!"" I shamelessly tried to justify.  

So Wynn was great, in fact, better than great with our panaromic golf course, mountain AND city lights view on the 54th floor.  BUT there were areas with definite lack of attention.   Like my stained vanity chair.  And the sandpaper bath towels.  What did they intend to do?  Exfoliate my body with these towels?  No wonder the spa downstairs doesn't make any money.  No, actually I'm sure they do by tripling the cost of manis and pedis :) 

Overall, the bed and comforters were warm & snuggly, artwork was awful, bathroom very spacious, gambling was still fun, the atmosphere was fairly clear of secondhand smoke, the staff was courteous, the hotel was well managed, the large kiddie pool was way too shallow but the roses enroute looked and smelled absolutely beautiful. 

And with perfect company, would I like to stay there again?  Definitely...but I might have to bring my own towels :P",2,1,1
0,Dr. Ryan is amazing! He really took care of my puppy and made sure to hit all the stops when figuring out why she was so sick. I know she was in great care at this hospital and I will most definitely continue to take her back here!,0,0,1
0,"I'm not giving them 5 stars because it's a Gordon Ramsey restaurant. They earned those stars with excellent service, our server was very knowledgeable made some very good suggestions for food and drinks, the atmosphere is comfortable enough to eat there in jeans, a tee shirt and sneakers but also classy enough to where you want to dress up for a night out. And let's not forget about the food, we both had a burger and they were cooked exactly how we ordered them and I wasn't looking for anything else on the burger. It was an excellent experience especially if you're a foodie.

One negative though, there was a slight odor from the English food and cigarette smoke from the casino mixing together.",0,0,1
0,"I found D&R through these amazing reviews and now it's time to add to the list! Dave did the appraisal on my engagement ring in a timely and thorough manner. I enjoyed working with him so much that I knew he had to do my custom wedding band! My fiancé purchased my engagement ring before we moved to Las Vegas, so it was from another company and I was worried about it matching. Not a problem for D&R. They made a mold of my engagement ring and crafted a band that matches so perfectly! It is flawless. They always offer to clean my engagement ring when I'm in there as well...which I love. Needless to say, we will soon be back for my fiancé's wedding band. They are warm and friendly, the office is beautiful and their work is top notch.",0,0,1
0,"Top 5 drunk food in Madison. Only two options, both of them great. Definitely get the works.",0,0,1
0,"Ideal spot for meetings or connecting with friends. The service is great, there is a lot of indoor and outdoor seating, and the menu is excellent. Easily one of my favorite spots.",0,0,1
0,"Great spot.  Consistently good food, great customer service. It's no surprise this place is always busy.",0,0,1
0,"Absolutely delightful: excellent service, inventive but approachable and ultimately delicious food and drinks, and truly lovely ambiance. A MUST experience.",0,0,1
1,Great sports viewing scene!  Excellent service.,0,0,1
1,"WARNING!!! May have to wait in a line up to 3 hours. Besides Disneyland and DMV this is the only place I will wait that long for a meal. Seafood lovers that like a kick(New Orleans style) will be in love with this place. Chowders, Shooters, Shrimp Cocktail, and of course Oysters to start with. Favorite dishes in order the Pan Roast, the étouffée, & the Bouillabaisse! They also pack these dishes full of lobster, shrimp, clams, and much more! Don't ever let the line scare you as the aroma you smell as you wait anxiously is only a teaser until you get that first steaming hot bite! ps. Save the bread for the main course so you can dip in broth!",1,2,1
0,"A fun place to people watch on a Friday night.   The menu prides itself on being ""white trash.""  Where else on the strip can you get a fried bologne and cheese sandwhich and fried twinkies with coolwhip and jam?",0,0,1
0,"I came tonight for my birthday with my family and had a really excellent experience. 

We tried lots of different plates this evening, including the Jerk Turkey Burger, Grilled Artichoke, Shrimp and Andouille Risotto, Chicken Skins, Sea Bass, and Devils Eggs...WOW! Delicious and I can truly recommend everything listed above. Also, I recommend ordering several plates and sharing with the table, as the plates are brought out as the kitchen sends them out. 

Our server was so sweet and attentive. 

They do not take reservations but make sure you call about 20 minutes ahead and they can set a table for you in advance. 

Highly recommended!",0,0,1
0,"I really love NY style pizza, so I was excited to try this (even though this restaurant took over where my old favorite restaurant used to be ) The crust was really good, they have many different options for pizza, the garlic knots were large and soft, and the service was really good. The only thing that I didn't like was the sauce. The red sauce is a really weird tasting, super liquidy sauce. I would prefer a more classic red sauce. But aside from that, I'm very pleased.",0,0,1
0,Definitely it's authentic Chinese noodle soup! Love it. They also have vegetarian option!,0,0,1
0,"Stopped here for brunch Sunday and will definitely be back! We had the biscuits and gravy and the tofu scramble sandwich with sides of potatoes and fruit. Everything was delicious, but the biscuits and gravy was so good we got another order to go! Service was excellent, live music was fantastic also. Very peaceful yet vibrant place- we loved it.",0,0,1
1,"Jasmine is amazing! Her baked goods are just as gorgeous as they are delicious!

I was so impressed when a friend of mine ordered custom made cookies for a birthday party and they came out looking amazing! She ordered cookies that looked like Oprah Winfrey and flower cookies that all fit so well with the birthday party theme. They were delicious mix of sugar cookies and gingerbread and I just couldn't put them down. I've also seen Jasmine's work at local Pittsburgh events, her cake decorating and cupcakes are both absolutely gorgeous I would certainly recommend anything from yummyholic!",0,1,1
4,"I really hope this place can take off and become a new staple in the Phoenix dance music scene. It has all the potential to become a chic yet urban yet alternative nightclub to mix with anyone and everyone who is down to get a little freaky.  The place is dark, dungeon-esque, Dom room call me mistress and spank me kind of swanky. 

Sanctum is not the biggest space for a dance club to bust out, but they made good use of what little space they have.  The bathrooms are feauture an ""open"" concept, where you don't have a door leading to either the mens or the womens (although they each have their own ""designated area"" with the urinals behind a wall, i wouldn't really consider it truly unisex) but it's a place to er..meet people... Rawr. Don't forget to wash your hands. There's some sofa room to the side of the bar where you can get in a conversation and check out the crazy artwork on the walls.  The dance floor is not the biggest and I've never seen it packed, but I'm not one to turn down an empty dance floor with a giant chandelier hanging above it.  Crazy flashing lights everywhere too...The drunk dancers dream.  The stadium-like benching to sit on is rather odd to me, but good use of space, and I'm sure there will be plenty of patrons slipping and falling to their drunken demise. behind this seating though, is where it gets really hot. the private nooks back there might get you into a bit of trouble..

Drinks are poured generously, thursday's it's no cover and 2-4-1 ALL NIGHT, and if you get there before 10 any other night you get in free.  The one thing Sanctum is missing is an after hours party...I know I could keep going til 4am.",3,5,1
0,Agave auto glass is amazing! I called to schedule my husband's glass repair and they came the next day.  I worked with Chase and Hector and they both were so great.  Hector showed up right on time and did a phenomenal job! I called around to get quotes and Agave's was the best price. I would recommend this company to anyone and everyone. Thanks Agave!,0,0,1
0,"Hole in the wall place with authentic Thai flavors. We have tried many Thai restaurants in Las Vegas but this is The Place. When you are at Narong's Thai Kitchen, you are in Thailand.",0,0,1
1,"This place is downright charming. The atmosphere is beautiful, and they accommodated a group of about 14 of us - which was impressive.

The food was super yummy (I had a veggie stew and would definitely order it again--AFTER I try a few more things on the menu!). I also imbibed with a (strong!) pomegranate martini and then a bloody (because I was jealous when my friend's came out!). Both were very good.

Bathroom was very clean, and we lucked out with on-street parking less than a block away. Parking in this neighborhood is always a bear, but it wasn't terrible on that rainy Sunday morning.

Only thing I'd like better is if they upped the heat a little. With the open construction, it's pretty chilly. They have an airlock between double doors, but customers generally aren't very considerate about allowing the doors to close alternately. So bring a nice warm sweater!",0,0,1
0,I have lived in many cities and shopped in many markets. this is one of the best supermarkets i have ever been too. MASSIVE selection of everything. great pricing. fresh bakery and deli. 24/7. great customer service. Kosher section is fantastic with a great staff working there. you dont need to be jewish to shop there and they take out food is amazing. i love this store i am a loyal customer!,0,0,1
0,This place is amazing! Always busy so be prepared for a small wait but the food is on point and the service is top notch as well.  Cant go wrong with the house pancakes and the Szechuan Beef Brisket soup!,0,0,1
0,"Great breakfast spot in North York! A hidden gem. I love the decor and the fact that it is very spacious. Unlike a lot of breakfast and brunch restaurants we've been to where it was always tight and crowded, this is spacious and lots of room even with a high chair. The price is reasonable and you get big portions. Someone is always coming around to refill your coffee so you never have to ask. Great service and food came quickly. Food was good, French toast was excellent and fruits were fresh. Best of all, no line up or wait for breakfast! So glad we found this place. We will definitely come back here!",0,0,1
0,"It pains me to say that DD no longer has The Gobbler :-[

I don't know if/when I'll be back....",0,0,1
1,"I have been here a few times, and haven't had the issues personally the other reviewers have had.  Maybe it is because I don't get sandwiches here.

I personally like the strawberry poppyseed salad.  It is full of fresh fruit which is great for me as I can always use more in my diet.  They have this same salad at Paradise Bakery.  It is the same here for me as it was at Paradise.

I like this place more than Paradise personally as I can order at the counter and sit down.  I don't have to wait for them to make my food in a long line of people.

The patio here is cute and offers a little shelter and shade.  I enjoy sitting out here in the evening when it isn't too hot out.

The staff has always been friendly to me when I have been there.  They are mostly teenagers/early 20s, but I have never had an issue with them, and they have always been very polite and patient with me personally.",0,1,1
0,I absolutely love their cauliflower tacos and would highly recommend it to anyone that's going to this restaurant. It's like a paradise for vegetarians!,0,0,1
0,"this is for their 6 times chocolate. you would think 3 types of cocoa and 3 types of chocolate would be too much, not if your a chocoholic. it was creamy, sweet and bitter, and what a great palate cleanser after having smoked meat across the street.",0,0,1
1,The food was amazing! Tried the Cheffini dog and it was amazing! Clean small spot too!,0,0,1
0,Thanks Robert and crew helping me out on my travels with good pricing and timing better than the competitors! Now I can make it back to Michigan safely,0,0,1
36,"This is exactly what it sounds like!  Teas served in a very HOT PINK House!  

All the decorations on the interior focused on this hue!  You can choose between numerous pink objects to include in your photo with your beverage or yourself.  If you arrive in the afternoon, the sun shining through the windows makes taking a ""good"" picture a little more challenging.  There are long curtains near the door, but I don't know if they are ever opened up to block out the sun.

There are tables and chairs on the perimeter inside the tea house.  However, there is this rectangular tiled seating that my friend said reminded her of a hot tub.  It is kind of a weird area, but I can see how it would be perfect for a larger group to all sit together.

The menu is quite extensive.  Boils down to choosing what it is you are in the mood for.  I decided on a Taro Milk Tea.  It was creamy and delicious.  They will customize the sugar level, too!  They offer Cheese Foam and other toppings like boba, popping boba, jelly, & pudding.  No complaints.

This is a great place to come and hang out over a cup of tea!  I think we must have stayed for about an hour?  Parking is plentiful and free. There is a restroom here, too!  You can spot this place in a lot with a bunch of other businesses.  I would make a return visit if the option arose!",28,37,1
1,very nice first visit. This place was suggested and to get our pups teeth cleaned is about 400.00 less than our old place. Everyone seemed really nice. So far we love our new vet.,0,0,1
3,"Dr Casey .... yessssssss! Thank you miss for taking such good care of my baby boy! I was ecstatic to find she would be taking care of my baby after meeting her! She was bright, bubbly, and warm! Everything I'm looking for in the dr that will take care of my newborn son! 

We arrived 15 mins later than we were supposed to for checkin, and some way we were taken back approx 15 before I expected! The wait was comfy and quick... take it from me... I'm a mom traveling with a total of 5 yes 5 Kids! I have absolutely no complaints! 

My baby was done with his procedure in about 15-20mjns and they allowed me time to breastfeed him. I am just totally pleased with the entire experience 5+*****
I wouldn't have wished him Into no other hands and definitely advise you to try Dr Casey at Children's Urology!",4,7,1
3,"Creative. Delicious. Reasonably priced.  
Soho lives up to its mission of ""strip fare for locals."" They offer an inventive menu of cold and hot appetizers, entrees, and actual sushi, in addition to a well-thought-out sake list. On the waitress' recommendation, we had a bottle of the cold g fifty sake to share and it was quite good. Then we just split several appetizers, and all were seriously excellent: baked mussels, Cajun albacore, the famous yellowtail, and the black cod lettuce wraps. $75 for a great meal and drinks is fair to me. Next time, we'll definitely hit up happy hour (4-6).",2,2,1
0,"First time here.  Ordered the meatball sandwich ahead and it was ready minutes after arriving.  Great food & great service!

Highly recommend!",0,0,1
2,Service is great. Staff was very helpful in recommending drinks and even provided a phone charger for us. They have multiple wall outlets for charging electronics and they also have outlets that pull down from the ceiling at their bigger table seating. Ordered the green tea and the black sugar raindrop dessert. I expected it to taste amazing but it had a very powdery taste that I didn't like kinda tasted like how a protein drink does. The honey black latti was good a little bit too sweet. And the boba was one of the best I've had here in Vegas. Will try and stop by again and try the other menu items.,0,4,1
0,Loved the theme of the usavich room! Everything was well thought-out and clever. Definitely recommend this place :),0,0,1
1,"Love this place! Whenever I'm in town square, I HAVE to eat at Kabuki. 12/10 would eat at this place for breakfast, lunch, and dinner if I could",1,1,1
1,"The staff was really friendly and the restaurant was clean. It was my cheat meal so I went with the Loco Moco as well as a side of the guava cake. Loco Moco was perfect with the massive hamburger patty drenched in delicious gravy over a huge bed of rice. The eggs was over easy and cooked to perfection. That's always a good measure on how well people can cook as how they produce egg dishes. 
The guava cake was a nice balance of flavor and sweetness and was not to filling so I was able to finish it off at the end of a meal. I think I love this location better than the one in Southwest Vegas.",0,1,1
0,"Went to this place for the first time tonight and it was amazing. Polite, timely service, atmosphere doesn't feel claustrophobic, food is SO yummy and filling! We will definitely eat here again and again",0,0,1
0,"This is my first poutine from a regular cafe.  The first poutine I had was from Garde Manger (read my other review!) so I might be ruined.  However, it was still pretty good poutine.  I also got the fish burger.

What was most impressive was the dynamic duo that runs the place.  They are very busy, they work in a tight space, and are still extremely cheerful and friendly!",0,0,1
0,Always loved Sushi Shop- usually get it in Montreal but I had to try it in Toronto too. Simply amazing,0,0,1
0,Wingstop was a last minute decision that was made for dinner. I haven't had wings from there in a few years. The location I used to go to was rather slow and I didn't want to have to wait as if I were being waited on at a sit down restaurant. Went in and ordered and put food was ready within 10 minutes. 25 wings two fries and tenders all within a timely manner and I was on my way. Quite please that when I got home my food was still very hot and my wings had plenty sauce on them. Not to mention there were three ranch dips in the bag as well. No complaints here! Keep it up Wingstop.,0,0,1
0,Dr Thomas always treats me good makes me feel good .alway helpful and nice.gentil too always always welcoming,0,0,1
1,Baristas here know many of the customers by name and by drink order.  It's a great feeling when you walk in a they're already calling your coffee order before you get to the counter.  It's like 'Cheers' for coffee.  The early morning crew is awesome -- they help my morning get off to a great start!! (Grande long Americano - 7:00 am),0,3,1
0,Would recommend this place to everyone for their cleanliness and professionalism. Anna is amazing. I will definitely be coming back to have her pierce me again.,0,0,1
1,"We had to call the Tempe Police for a person(s) trying to come in the front yard in early morning hours a few years ago.  They had open the gate and tripped the alarm.  The officer showed up when we were in the middle of checking for anything missing.  He identified himself as did we.  The officer was really professional and helpful.  

I called the police non emergency number a few years ago.  We had a problem with people coming into the yard (probably for voting stuff election year).  The officer was really helpful over the phone.",0,0,1
1,"Big Grits Breakfast/ Chicken & Waffles

Everything was cooked to perfection! I have never been able to say that about any restaurant. I had the big Grits with Fried catfish, grits, a waffle, and scrambled eggs everything was fresh and seasoned well. The hubby had chicken and waffles that he's still raving about, and he's from the home of chicken and waffles. He said it's the best Chicken and Waffle he's had in Vegas and he's been here 12yrs. We will definitely be returning.

 You can dine in however it's a small place. We actually had to wait for an available table and there is only like 12 max. They offer pick up and carry out. The staff is super! And attentive.",0,1,1
0,Great Optometrist. He took his time to get me the right prescription and also informed me about new cheaper options for my daily contact lenses. I would recommend coming here.,0,0,1
0,"Enjoyed my brief stay with these guys. In town on business and tired from the road. Clean rooms and wonderful service from the hotel desk. Not rating 5 stars for two reasons, one: no bottle of water in my room. No one likes to drink water from the bathroom sink. Two: bananas in the lobby looked as if they were sourced three months ago which doesnt scream ""thanks for staying with us""",0,0,1
3,"I love that this place is hard to find! You have to go to the third floor, where all the restaurants are. Look around and find a long alleyway/corridor that is lined with framed pictures. This is your tunnel to a pizza haven. I had to ask someone where exactly it was when I saw her sitting by the pool table with a large, delicious looking pizza (as a tip, this is where you can sit when the pizza joint is filled with customers). Thankfully, I came in the afternoon so there was no line to wait in. As it was my first time, I decided to ask the workers for recommendations. We ended up getting a white pizza with mushroom and sausage, and a traditional red pizza with sausage. Both were delicious and satisfying - sometimes you just need a good slice of pizza as a break from all the rich, fine-dining type of food in Vegas. At first, I thought just one slice wouldn't be enough. But wash it down with an ice cold beer and you have yourself a meal. 

Prices were decent, $4 - 5 a slice depending on the amount of toppings you add. They have beer on draft too, which made the whole experience remind me of my undergraduate days. Overall, an excellent pizza joint for your afternoon, evening, and post-club munchie needs.",0,0,1
0,"Ambience of the place is simple but pretty good. The decor kinda reminds me of Avec in Chicago. 

Service was very good, they did well in that regard.
We had the following:

- Hamachi Bites: Loved these!!
- French Fries: Were fine but nothing spectacular
- Wings: Interesting concept stuffing shrimp in it, with a spicy touch. 
               liked it.
- Black Cod: Wasn't my favorite, and overpriced
- Pork Belly: Even if you don't like pork you'll eat this, it was good.

- Party Sandwich: Was good, nothing unique here but gets the job done to wrap up the evening.

Some others have mentioned drinks to be underwhelming. The cocktails taste good, but agreed there is too much ice in them, my wife had to sip it very slowly and then we ended up going somewhere else for more cocktails with greater portion. 

Good place to try for sure, between 2 people, with 2 drinks, 6-7 dishes, tax/tip etc you are looking no less than $200. It's on the pricey side so if you're gonna spoil yourselves go for it.",0,0,1
1,"Delicious but pricey Chinese food (but hey, what else do you expect in Vegas?)

The restaurant is located in ARIA. We had a bit of a hard time finding it since there weren't any signs and it wasn't in the lobby area, but we asked around and was directed to walk through the casino from the lobby, and it was on the right once we walked far enough.

My friend had made a reservation beforehand for Sunday dinner at 7 pm. I'd definitely recommend a reservation, as it was pretty empty when we first arrived but was mostly filled out by the time we left around 8:30.

A couple of us ordered cocktails, which were $16. I went with the mandarin orange, which was vodka based and had a lovely watermelon flavor. I tried a sip of my friend's mango chili-lime and the matcha spice, but the mandarin orange was by far my favorite if you like fruity flavors like me.

For food we ordered:

Steamed sea bass ($42): the sea bass was served on top of tofu. The sea bass was really fresh, but the main flavor came from the black bean sauce sprinkled on top, which didn't have quite enough flavor to cover the whole dish. Portions were also really small for the price

Spicy veal cheek ($35): it's not actually that spicy, which is a lot coming from me since I have zero spice tolerance. The meat was flavorful and tender. My second favorite dish of the night

Garlic prawn fried rice ($20): this was really good! Favorite dish of the whole table

Pan fried pea shoots ($25): solid veggie dish, but again, I couldn't believe how much we were paying for this dish

Service was solid, as you would expect from a high end place like this.

It was ~$60 pp for dinner + one cocktail.",1,1,1
0,Cute little gem in Old Town Scottsdale!!!! Amazing lox and bagel.  Adorable gifts and great service,0,0,1
0,"I walked in once and now I just come here all the time, too much, maybe too much. This became my new haven, where I go to relax, I go to be around people that I like and I feel better about myself every time I leave.",0,0,1
3,"Stumbled to this place cause my old salon closed down. Saw the 25% off all service outside so I decided to call. Their services are priced pretty good! Came here at 7pm, and we were taken care of right away. First impression is this place is really clean and looks big inside. Decor is very welcoming and there's a tiny waterfall that makes sitting in very relaxing. 

Me and my sister came in for some pampering. Came in for a basic pedicure ($26) and for the Gel Manicure (I forgot but it's like $30+). They also offer powder dip services with variety of colors. My pedicure lady was nice but didn't talk much. She did a GREAT job though and massages well. I was so relaxed! PLUS! Their chairs are comfy. 
My sister got acrylic fills with length and chrome color. They did a great job with hers too. Overall everyone were friendly and I'd definitely come back again",1,2,1
0,Great Experience. Wonderfull staff and efficient. Food also tastes very good! Everything was fresh cooked.,0,0,1
0,"My car was vandalized at work and my two passenger side windows were broken. Called my insurance and they asked where I would like to take my car. I chose Safelite as it was fairly close to where I live. Once I arrived the tech, Matt, thoroughly explained all the work that he was going to do. After just 90 minutes the work was complete. He even vacuumed all the broken glass. Great job and great service!",0,0,1
0,Ivy did a good Job. Salon is so clean with exclusive products. Customer service is geeat,0,0,1
0,Big fan of Jersey Mike's. Don't think I've ever had a bad sub there.,0,0,1
0,"This is a great burger! Top of the list in the Pittsburgh area for me. We are fans of Burgatory, but, Burgatory has its problems.  Stack'd told us that all of their burgers are medium well when we ordered. A 1/2 pound burger is 2 patties, which I didn't expect, but I said ""bring it on!"" Much like BRGR (which I haven't been to in years) and Burgatory you can design your own burger. I was so excited to see Texas Toast as a bread choice! I'm a huge fan of buttery toasted Texas Toast on a sandwich. I got American cheese and a fried egg on my 1/2 pound burger. I am simple. I also got the regular fries, although I debated getting curly fries. The food came out and it looked so good! The burger was huge, hot, and the fry portion was generous! Everything was delicious. The burger was moist, juicy, and perfectly medium well. My husband had a bacon cheeseburger on a pretzel bun and he was also very impressed. We both got milkshakes for the ride home. We will be back!",0,0,1
