useful,reviewText,funny,cool,label
4,"Went into this local eatery with about 10 friends on a Sunday afternoon for an impromptu lunch. The staff was very friendly and did their best to get us in & out quickly as we only had and hour before we had to head back to a conference. The waitress took our orders quickly, and brought our food out one at a time to speed things up. Everyone's food looked good- mostly standard bar fare such as burgers, hot dogs, grilled cheese, etc. 

The bar itself had a strong Midwestern theme, with Chicago, Wisconsin, and Minnesota sports memorabilia (see photos). Since we were there on a Sunday, they had football going on all of their TVs, so it looks like a great place to chill out and watch some sporting events. They also had an outdoor patio (with another TV) if the weather draws you outdoors. 

This place is located right at Elliot Road & 48th Street in the shopping plaza with Safeway. Check it out if you're in the area.",1,3,1
0,"I will say, that in the last few weeks (I eat there a lot........) Brueggers has stepped up their game.  All of my orders have been exactly how I ordered them (yes, I said it) and even when there's a long line, the wait is minimal.  Thanks Brueggers, for making your service as good as your food.. finally! :)",0,1,1
0,I hadn't had Indian food this delicious since my first plate when I was a kid at my friend's house. Forgot how good it was. Aloo paratha was my favorite!,0,1,1
0,"For whatever reason the Savers here in Henderson has the best selection of clothing, books, etc.  Not only is the quality of clothing better but the prices are lower than the other Savers locations.  Here they don't up the cost just because the label bears one of the brand names you'd find laughably overpriced at the mall 
     Besides, where else can you buy the entire library of Bill Cosby recordings on vinyl?  They also have many, many good vinyl LPs lining the shelves.",1,1,1
1,"Sabrina is wonderful! Expert eyebrow shaper and microblader. Very professional, knowledgeable and welcoming. Very happy with my results. And to boot, she's delightful to spend time with. Thanks Sabrina!!",0,0,1
0,I love Dr. Reynolds! She is such a calming and reassuring doctor. It's nice to have a female doctor because she can relate to female issues better than a man can. She recently performed a robotic hysterectomy on me and did an incredible job! I am feeling pretty great! I would have given her 5 stars but she didn't discuss what happened during my surgery with me after. I ended up having adhesions on my bladder so she had to cauterize it. If I would've known that I wouldn't have been so freaked out as to why my bladder felt like it was on fire the first two days. Other than that I am so grateful I finally found a doctor I can trust!,0,0,1
1,"Definitely one of the more ""cool"" ambiance spots in the district. We were so hungry and we didn't want to go full meal and this place and decent reviews with a $$ logo which most places in the area had $$$. We were amused with all the decor in this place! It was more of a merchandising thing so whoever does your merchandising on the floor give them a raise!! Everywhere you looked it had some type of item you could buy to help you cook, or accessories your kitchen! 

The food was decent! Ordered the friend chicken burger with slaw and fries on the side. Expected the. Burger to come out crunchy but maybe it sat too long or something cause definitely wasn't what we really were expecting from photos that were posted from previous yelp users. The burger was good, flavor was on point just wish it wasn't as soggy as it was when we got it! ThAts only a portion of their menu, they serve tons of other stuff and it seems if you're into cheese, this is the go to spot!",0,0,1
0,"We always love going to Moon Valley Nurseries as their selection of fine specimen trees is exceptional.  Additionally, they have experienced, knowledgeable people always willing to assist and show you around.  Today, we had exceptional service from Jennifer Page.  She dropped what she was doing when we walked in and helped us with our request.  We couldn't be happier.",0,0,1
2,"The Rose Tea Cafe is probably the most ""Chinese"" Chinese restaurant in Pittsburgh, offering authentic food that most nearby delivery Chinese joints wouldn't even know how to cook.

What does that mean?  If you've grown up eating Chinese food from American restaurants, some of Rose Tea's more eclectic fare may take some getting used to and some of the standard dishes (you know, the Sesame Chicken, the General Tso's) may taste a bit different.

My advice?  Be adventurous.  Try something that sounds weird.  If you like it, yay!  Otherwise...uh...try something else next time.

The lunch specials (that cover the front of the menu) are an excellent deal - especially if you enjoy their egg and vegetables or order a bubble tea to go along with it - and the dishes aren't too weird.

The atmosphere of the place is also nice.  It's small and cozy, with the tables far enough apart that eating doesn't feel cramped.  It can get quite loud inside, but that just another way Rose Tea makes it feel like a little piece of Chinatown in Pittsburgh.",1,1,1
2,"Ordered takeout on a Saturday afternoon! Very happy with our choices and especially happy that it isn't Chinese inspired Thai dishes.. too many of those in the Akron area! 
We ordered Pad kee mao and Rangoon. Friendly staff, cute and clean place! Hoping this place makes it. Nothing in that corner seems to survive! Can't wait to come back and try other dishes and sushi.",0,0,1
0,Deliciousness.  Definitely a must have when visiting Az Millz. The lemonade is also very tasty.  The staff is also very polite.,0,0,1
0,"I have been a customer of DIRECTV for 6 or more years.  Love the set up, enjoy the packages.  Techs come quickly as needed.  Other companies for tv service pop up all over with deals and discounts, but DIRECTV is the familiar I will stick with.  Great customer service and satisfaction all across the board.",0,0,1
0,"All right folks. Listen up. This place is outstanding. The Cinnamon and sugar crepe is really worth the stop in. My wife had the blueberry and she could not stop saying OMG. I was actually getting jealous of a crepe. The prices are reasonable but remember these are   AWESOME crepes. 
The staff was friendly, however the seating is limited  standing might be the only way to go ...
So if you have a chance to duck into the Paris hotel for a AMAZING crepe do it.",0,0,1
1,"This rating is for their delicious alfajores. My Argentian co-worker agrees that these are the best ones she's had in her 2 years in Canada. Aside from that, the turkey sandwich was fresh and delicious and the ambiance was relaxed and pleasant. If you're in the area and have a sweet tooth, pop in for the alfajores (if there's any left).",0,0,1
0,"great place, a little far to be my regular hang out but always make it a point to stop if I am close by. Great staff, selection and atmosphere.",0,0,1
0,"We found this on a Groupon! What a delightful restaurant! Friendly service , a large menu featuring crepe's and waffles. Joi our waitress was very helpful with offering suggestions. The food was fresh they even have a cappuccino machine with Illy coffee. We will definitely visit again. The prices were middle of the road but worth it. Thanks again Joi !! Your new friends from Arizona",0,0,1
0,"I am originally born in south france and I am a French Macerons snob. Aunt Abby's Macerons are some of the best I have ever had and I feel like home when I stop in because everyone knows me by name. My boyfriend went in and bought me a big box for my birthday and they were very nice to him and told him I am a regular. I love the mint raspberry, apricot, and salted Carmel are a few of my favorites. They are also so pretty and have sugar glitter on them. My new favorite spot.",0,0,1
2,"Amazing service for cats also!!!
I used to take my cat to a grooming salon, but sadly my favorite groomer left. I know that not everyone is good with cats, they are very particular.
I decided to try with Furry land based on their good reviews, best choice ever!
Good information and communication pre service, punctuality, efficiency, price.
Clover texted me when she was on her way, she was very punctual. Then she parked her van (what I could see was very clean and new) and took my cat. In less than 60 minutes my cat was fully groomed! Same price that my old salon without leaving my house! And she did and amazing job. Thank you. I'll definitely use this convenient service again!!!",0,1,1
0,Pizzafire is a great take on pizza your way with quality ingredients you won't find anywhere else.   Truly it is following in the footstep of Chipotle.,0,0,1
2,"TRUST, KNOWLEDGE AND EXPERIENCE.  Eric and his staff at APR are the perfect blend of knowledge, honesty and experience.  I always try to do business with local, family run shops.  APR fits the bill.

Eric is a business owner you can trust and will always look out for your best interest.  My wifes car was looked at and fixed promptly and honsetly. The problem was explained in plain english so I could understand.  Eric and the Mechanic took time to help me understand and educated me on the issue.  

Support small local business and one of the Good guys.  Go see Eric at APR.  

Thanks Eric and APR.",1,1,1
0,"This place is awesome! Will definitely come back! We came on a Saturday, because of the big boxing fight, it's really empty at the restaurant which worked out perfect for us. The service was great, they cooked the meat for us.",0,0,1
0,"Great pho ! Great chicken spring rolls ! Beyond great spring rolls ! Love this place just finished my
Eating ordered thru uber eats 
And
Still have so much left overs  thank you !",0,0,1
1,This is honestly one of the best sandwich places in Las Vegas.  I lived in Las Vegas for about three years and I kept coming back to this place and will continue to do so whenever I visit.  The sandwiches are under 7 dollars and after spending money everywhere in Vegas this is a bargain!!! The sandwiches are delicious!  Very worth it!!!! You need to try it whenever you are around the strip.,0,0,1
1,"I have had very pleasant conversations with 2 employees associated this facility...Zina and Monica, both whom were very helpful, professional, and kind.
Thank you very very much!

Denise Jones",0,0,1
0,Love getting my nails done here. I have been coming to them every two-three weeks for the past 8-9 months and I have not been disappointed in service or staff once. The lady who did my nails today though was exceptionally good. My cuticles haven't looked this great in a few months. And the design she suggested for Halloween came out great!!!! I would highly recommend this place every day of week no matter which nail technician does my nails.,0,0,1
2,"I was referred to this Alexander Wong by a friend who used them for their wedding and flowers for another event. They were so impressed with their creativity and professionalism. They could not say enough good things about them. So I decided to come in for a consultation with Amy and Shawn because I was confused and wasn't sure what I wanted.  I had too many ideas and was probably more confused than ever. They were both able to help me narrow down my final selection by simply asking me a lot of questions about the style that I was looking for, the color palette and if I was more into simple designs or more complicated, or if I want it hints of color or very colorful wedding etc. They took the time to go over other designs that they've done for other wedding parties. In the end they were able to help me pick the flowers and design an arrangement to be exactly what I was looking for and stay within my budget. I have never heard so many people come up and ask me who did all the centerpieces and all the flowers and bouquets for the wedding. I am over the moon with the work that they did and I highly recommend them. I wanted something unique and I was able to get that. They were both so personable and attentive and very patient. Keep up the great work",1,1,1
1,"I worked with Elliott to plan a going away party for my best friend at RF. He was very accomodating and easy to work with. The prix fixe menu is a great value, the food was delicious (especially the carnitas!!!) and the service was great. We were seated ""outside"" on the enclosed patio and even though it was very chilly out, the heaters, fireplace and a few cocktails kept us nice & toasty.  

The one downer is their POS system does not easily split bills. It all has to be split evenly amongst all the cards and there was some confusion betw paying with cash & cards, but eventually, it all got worked out.",0,1,1
0,"Great, fresh options! Had the 16oz cool down juice and could have had another! We loved their outdoor patio. They are definitely accommodating to your food allergies, but i would recommend not breaking down their recipes too much, as they know what they're doing! :) 

We'll be back for more!",0,0,1
0,Omg!! Tina is AMAZING...service like no other....great drink recommendations...best MUSIC ever!,0,0,1
6,"I am currently a student at Penrose Academy.  I am so passionate and proud to be a student here.  Our educators and the staff are absolutely amazing.  There are so many reasons to list on why I chose this school over the 6 others I had toured as well.  The owner, Jill, is absolutely amazing at what she does.  I love that we have assemblies every Thursday.  Most of the time we have amazing guest speakers, and almost every week we are forced to think about of future and to prep for our career.  I love that one of the main focuses is ""becoming a better version of yourself.""  
      There are also other opportunities for you to get involved that they just don't offer at other schools.  (ie. student council, contests, Dream team, etc)  I also love that it is a private academy.  Which means, they do not accept everyone.  They have strict guidelines on attendance and GPA, which I can really appreciate.  This school holds it's students accountable and really prepares us to be professional and successful employees of the beauty industry.
     Our location is absolutely PERFECT.  Not to mention the school itself is absolutely beautiful!  When I'm there I feel like I'm in a professional salon.  I've toured some other schools and I must say this is the most professional, beautiful, and clean facility that I have seen.  
    Now to just touch base on the products we use.  I love Bumble and Bumble. The Esthetician's in training use skin medica and Dermalogica.  All amazing, top of the line products.  We learn Pivot Pointe International and I'm extremely comfortable in the way I have been taught.  
     I love that we have loyal guests that consistently return to our salon.  It just goes to show how great of a job that they have done in constantly providing great customer service and great services that the guests will constantly rebook and return to us.  Thank you Penrose.  I seriously couldn't be more proud and thrilled to be a student at your wonderful facility.",0,2,1
0,"From how clean the shop was to Neeziie & her great personality, my whole experience was A+
She took the time to fill in my brows before we got started to give me a feel what they would look like. After I agreed we got started & the end result was better then I hoped for. She explained the aftercare instructions & just like that, I was on my way. I love when service is prompt & thorough at the same time. She's professional yet personable & I can't wait for my next appointment. I definitely recommend Neeziie & she does wonders with the brows (thus the name brow queen.) I recommend booking in advance as I could tell she gets pretty busy. My appointment was a month in advance & totally worth it.",0,0,1
2,"Beautiful salon! All of the staff was very polite and accommodating, including the owner herself! I truly felt like a queen. Mary is a wonderful technician. She explained everything she was doing, products she was using, and why they were beneficial to me compared to what standard salons use. The salon is so unique and aesthetically pleasing, it's one of a kind! Highly recommend!",1,1,1
0,"I've been here 3 times this week and really love the fresh flavorful dishes!
The food is delicious and the staff is so friendly...
I'm going to miss this place when I have to fly home.",0,0,1
0,Try the spicy humus! And the pita pockets are huge!! Staff is super friendly and food comes out quick :) booths are comfortable and very clean,0,0,1
0,"We just purchased a home and needed someone to come out and clean windows, fans, light fixtures, and do some pressure washing.  Tim and his crew did an absolutely phenomenal job.  They worked very efficiently and were truly focused on their work.  They did such a great job we made arrangements for Special Ops to come in and clean our house on a bi-weekly basis.  They did their first full house cleaning today and I can't tell you how pleased we were with the result.  Marisol and her crew members attacked the job and in 90 minutes our 3000 sf home was spotless.  What I really liked about the house cleaning service was that they send a crew of 4 so they can knock out the work with precision and in a timely manner.  This works way better for us versus one or two persons here for several hours.  I HIGHLY RECOMMEND the Special Ops Clean Team to anyone looking for any type of housecleaning services.  TWO THUMPS WAY UP!",0,0,1
0,"I was in the area and decided to give Pho Mi a try after hearing loads of good reviews from friends. I however didn't have Pho when I went, but rather something called a ""Birds Nest"", this is a chow-mein style noodle shaped like a birds nest with Chicken in the centre of it. This dish can fall along the lines of a Cantonese style chow-mein dish with a little variance to it. The dish I was served was quite good and was everything I expected from this type of dish, while I admittedly haven't had Pho at this restaurant, the party I was with who had ordered Pho were quite satisfied with their dishes. I would definitely give this place a check if you're in the area and want to have Pho.",0,0,1
0,I had to return a product that just was not working out for me and they were very understanding! I did not even have my original receipt. But the lady looked up my customer information to retrieve it. I ended up exchanging for something better! Thanks ladies for making this an easy skincare fix!,0,0,1
0,"The food was very delicious, very immaculate place, great service. Just a very good experience",0,0,1
0,"Had the chicken and waffle,pork shoulder,both really good!!!drinks weren't fantastic though...expensive for such small portions",0,0,1
0,Since they've opened this has been my go to nail shop. Plus it's only seconds away from my house. Their price is affordable I paid $18 for my pedicure and never paid more than $40 on my manicure. I never spend more than 2 hrs here! Their service is always great here! Go to Corina she's very patient ! It's also very clean in there everything looks sanitized,0,0,1
1,"I've been here a few times for happy hour and always have a great time and enjoy the food and drinks.

I must say, Friday nights are definitely crazy busy and there always seems to be a crowd of forty +. I was here last night and sat outside on the patio. I love live music, but unfortunately, it was so loud that even sitting right next to my date, it was hard to hear! 

The food here is great though - I most recently had the nachos and spinach dip and loved them both. And I enjoyed the ""Hint of Asia"" cocktail - pear vodka with ginger lacquer and rock candy.

I would definitely recommend this place. And it seems great for families too as they have lots of things, like Wii, to keep the kids busy. Just be weary of the patio on a weekend evening...",0,1,1
3,"Great Donuts.... Great Section 


Daily Donuts can  put most other chain  donut shops to shame, particularly those grocery chains. 

The Donuts at Daily Donut are made fresh every day is evident in every single bite.  Daily Donuts is so popular that you can reasonably expect to find some donuts  sold out, or at least low on stock. 

Daily Donuts are packed with sweet flavor. I just cannot recommend this place enough. Daily Donuts is a must-visit anytime of the day .",0,3,1
0,"Went tonight for the first time with a group of 6. I had never been in there. Its Italian, seafood and steaks. It's a casual atmosphere with really great food. There is a bar area and some seating and on the other side with more tables. Saw lots of to go orders and to go pizzas. Service was outstanding and everyone in our group loved their entrees. Good bread and salads too. Will be returning very soon! Hidden gem.",0,0,1
0,Everyone was super nice. Signed up for their promotions and got a good deal for the family. We would definitely love to do this again.,0,0,1
6,"Natural Local Farm Meat to your table. 
The Magen way is to source farm to table and make it Kosher for Toronto and York Region. 

I was extremely surprised today when I made a visit to this butcher in Thornhill. The meat is vacuum packed and they do custom orders. 

I had some fresh Premium Rib Eye Steaks cut for me. 

Pricing for organic or grass fed is almost the same as regular beef. So can you say SCORE. 

For those that are looking for a source of fresh.  Beef you have to check them out. 

They also have marinated packages of beef and chicken already to go on the BBQ. 

Looking forward to the spring when they will be bringing in fresh local Lamb and Chicken all organically raised. 

Talk about taking the 100 mile challenge of here you go.",0,1,1
5,"Great hidden gem! 

Little italian place that serves up some amazing chicken and veal in a rockin tomato sauce. The prices are great and they even cater on the weekends! This place is packed in the mornings for breakfast and lunch. They only make a certain amount of chicken and veal so come early or order ahead!! 

I've tried their pasta and it's okay... But the meat dishes are the real stars. Get extra sauce so you can dip your bread! Yum!!!!",0,1,1
1,"After what seemed like yeaaarrs of waiting, this shop is OPEN!! 
News traveled fast today because the line-up was pretty much constant. 

We waited for about 20 min before leaving with three dozens donuts (we got a bit carried away yes). Anyhow, their donuts are delicious, especially after being microwaves for a few seconds. The interior had more seating space than I expected, with a couple tables, sofas, and two very cute corner seats. The ladies at the counter were fast and efficient despite the (controlled) chaos. 

It was a great way to end the day, especially with all that sudden snow. Really happy to have a Krispy Kreme on the island!",0,1,1
2,"I normally don't like sandwiches but I think this might be the best sandwich I've ever eaten. I got the chipotle chicken avocado sandwich, and it was soooo good. Grilled chicken, bacon, cheddar, avocado, lettuce, and chipotle sauce mmm. I also got their chicken noodle soup because I was so hungry. Their service was quick too.",2,2,1
0,"I had a second experience with Best Gyros, and again, the falafel was outstanding. And hey, this place really does have friendly staff. Even the delivery guy was pleasant. Really, check this place out. They're doing things right.",0,0,1
0,We've had two out of three classes so far with John. He has saved me from hating my dog. All my dog needed was some expert training. John is incredible and trains without punishment. My two dogs love him. My husband and I love him. His training techniques are amazing.  We are thrilled to have found him. He's making a huge difference in our home.,0,0,1
4,"I've had this place bookmarked for years and I'm glad I finally made my way here. I won't lie, I'm not the biggest Indian food guy and most of my experience with the cuisine led to a combination of mediocre food (from bad restos) and spicy food that exceeded my comfort level.

I wanted to give Indian food a proper go and wanted to go for an authentic food experience. Going in I knew I was in for a treat with a mix of people that span the difference races we find in our cultural rage of what is Montreal. The place was fully seated but we had a table within 10 minutes on a Friday night. The staff was friendly, helpful and attentive.

For starters wee ordered a Masala Dosa, Papadams and a couple rounds of Mango Lassi. The Dosa was DELICIOUS. I was addicted to the Papadams and the Mango Lassi makes my mouth water when I'm thinking about it.

For the main plates I went with the safe butter chicken plate and my cuz went with the goat vindaloo. Each plate comes with Naan bread, potatoes and rice.

I came to the realization I'm not fond of butter chicken but the sauce was perfectly fine. The naan bread was amazing. I also had a few bites of the goat vindaloo and it was a delight (minus the spicy!). Overall, I enjoyed my plate.

For dessert I ordered some gulab jamun and my mind was blown how good it was. I just wished the serving was doubled (only 2).

Price tag is very reasonable. Will be back for sure.",1,2,1
1,"I had a meeting this afternoon in Mississauga. I got there in plenty of time for a late lunch and came across St. Louis around the corner from where my meeting was going to be.  I like their wings and it's been a while since I've have them so I stopped in.

I ordered what I always get ... hot wings and fries.  A pound is usually $12.99 but there was a lunch special and it was $9.99.  Sweet!

The wings and fries were yummy!  I love their dill sauce!

My server was Lauren and she took excellent care of me!",0,0,1
0,"Mark came in on his day off to hook my wife and I up with matching small skulls on our anniversary. Amazing customer service, super friendly and very clean work. 

Next time we will have him do some of his custom work instead of bringing a design with because he is an awesome artist.

Thanks Mark!",0,0,1
2,"Best Ever ! Been in LV forever & Diane is the best ! Bling me out ! 
A must go if you want quality work & quick w/ no short cuts !!!!",0,0,1
5,"Fantastic continental European restaurant!!!  The prix fixe lunch is unbeatable.  Very sophisticated Mediterranean fare.  The sea bass, kebobs, scallop, and salads were all delicious.  Service was great, the manager is a lil lame but our server was just fine.  The restaurant itself was gorgeous.",3,5,1
0,"This show was beyond excellent! From the moment you walk in to the moment you walk out. Michael Jackson was and still is the King of Pop. The performances were amazing. The songs were our favorites and a couple of never heard before. 
This show bring emotions out of you ..especially if you're a huge fan. I sat in Row D seats 8,9,10.
Those were perfect seats for anyone wanting to be close. 
My only regret was not seeing Michael Jackson in concert growing up.",0,0,1
0,"I am always looking for a healthy lunch place to go on my short lunch beak. This new Poke place is very close to my office and I can said goodbye to McDonald now lol. No matter if you like Japanese sushi rices or spring salad mix or brown rice, they had all. The toppings they have salmon, tuna  and yellowtail etc... It's definitely a place to try if you want a healthy lunch.",0,0,1
0,Super sweet and accommodating even when I car in late. The sns manicure is the best I've had and has really made my natural nails strong.,0,0,1
6,"Long overdue with this one. 

This review starts off poor but ends very well. 

The first person who assisted us was absolutely terrible. It was clear she didn't care about either her job or us.

What's worse is the situation was a sudden loss of vision - leaving an otherwise healthy person with all  their senses incapable of their regular routine.

You'd figure a little compassion might come into play, and as the job of this individual was the first point of contact with CNIB, she would care, right?

Wrong. No mention was made of either the programs or assistance offered to those in such a position. I'm not even sure what the point of getting a ride over a half hour away was. 

Example? The client expressed an interest in outdoor glasses which may help vision. The employee advised the client they sold them in their gift shop. The client purchased glasses. The client later learns this could have been covered by the government program - and instead was charged full price for the glasses. Hey, thanks a lot!!  Two more trips to the CNIB were required to resolve this. All of which could have been avoided if the employee had done her job. 

This employee was going on vacation so I guess didn't bother to put effort in, and in fact, her out-of-office auto responder was on since that morning though she was not off until noon. I guess she attends to the important things only. 

So why four stars after such a poor experience? 

The second person who assisted us - after complaints to the manager of the initial low vision specialist - was incredible. 

She went out of her way to really and truly help. Above and beyond, really. 

Went through the programs and services and made sure to cover them, even though we may not make use of them. Provided a donated magnifying glass to boot. 

I guess as with all things in life when you're dealing with others, if the person believes in what they do, you're lucky. If not, you may be left to fend for yourself. Not an easy thing if you've just lost one of the senses we tend to take for granted every day. 

Finally, the gentlemen in the CNIB store were excellent. Helpful and knowledgeable as well as accommodating.",1,7,1
0,"Bought a car today at Camelback Ford. I brought my car in to be serviced, 1996 Grand Marque, to Josh my service rep. I have been having my car serviced there for the last 10 years. I hold on to a car serviced well. Didn't really want to put in more money in keeping the car serviced so told Josh I should look at buying something. The sales manager Michael Martino was fabulous. I told him how much I could spend with a great price for my trade in. Boy did I get a great deal. 2016 with only 14,444 miles, still on warranty. No one tried to hard sell me or talk me into something I could not afford.
If you are looking to buy either a new vehicle or a used, no matter want make or model, go to Camelback Ford. I'm 5th generation native Phoenician, have always done business with a handshake. 
At Camelback Ford, a handshake means something.",0,0,1
0,"Thursday bright and early at 0645 a 3 man crew showed up willing and ready to work! They quickly devised a plan on how the items were going to go in the truck and went right to work. They wrapped and moved like nobody's business! I am so grateful for the work of this team. They were courteous and professional throughout the whole process! Needless to say all my furniture made it from one house to the other without so much as a scratch. No damage on anything. I highly recommend your company and when asked will give your information! Thank you so much for making our move that much easier! We appreciate you!

Oh yeah and nominate Nick for employee of the month!",0,0,1
0,"Had the beef salad, pad thai, and the combo appetizer. Winner, winner!  I wouldn't say it was amazing,  but it was all pretty tasty",0,0,1
5,"I never thought that I could care so much about a tiny little dog! After finding our little Italian greyhound with the dreaded broken leg, we raced her to our regular trusted, veterinarian that we had been frequenting for years. It was near closing hours and they  splinted her, gave her some pain medication and informed us that they could do nothing else for her. They told us that they could not operate on her, nor could they manage her pain overnight. I put in a desperate call to Italian Greyhound Rescue and they reminded me that Alta Vista (right in my neighborhood) had extended hours. 

I was so concerned about getting her the best care. The front desk team and owner of the clinic greeted us and put us at ease right away. The vet technicians were very gentle and compassionate to her. We knew that they truly felt for how serious the situation was. I was a very complicated break and she would need a very good orthopedic surgeon. The doctor that read the X-rays to us explained everything in great detail. They helped us decide on the best options to keep her comfortable and calm overnight until we could find a surgeon. They even allowed my husband to go home and get her bed and blanket so she could feel less afraid. 

Because she only weighs 6 pounds, we had some concerns over how much and what type of pain relief she would receive and again all of our concerns were addressed with lots of details to keep us informed. They even gave us a number to call into overnight to check on her well being.

In the morning when we went  to pick her up, she was alert and pain free. The team at Alta Vista kept the port for her IV in her other leg and even sent her pain management drip bag with her so that they would not have to poke her again at the surgeons office and we would not have to pay for another bag. 

In a hectic and emotionally draining situation, the team at Alta Vista was a comforting, caring resource. We feel we got the best veterinary care in our Phoenix neighborhood at a very fair price for our treasured pet. Thank you so much guys!",0,0,1
1,"I had a manicure and pedicure here today. The price was very reasonable ($50 for both) and the service was very good. Everything was clean, Kevin was very nice and gentle, and my cuticles were trimmed and cleaned well. I would definitely return! There is lots of free parking too as it's located in an outdoor mall.",0,0,1
0,"So Spencer and Jeanie lived up to their hype! I never came in when it was Putters so I have no frame of reference. But I'm loving this vibe, this menu, these bartenders. I'm definitely excited to return and see what else they have going on! They are a local's bar, indeed.",0,0,1
3,"So on our 2nd night in Vegas, we go to our car and notice it was lopsided. Upon closer look, we see our front tire, that we filled with air at a gas station the day before, was flat. After getting horribly dirty changing the tire, we slept then found a tire place the next day. 
We called discount tire and spoke to Raul and he told us we could come right in. We got there and Raul greeted us with a smile and helped us right away. He told us the valve stem was messed up and that he would fix it for free. FREE?! We thought we were hearing things, but no that is what he said. On top of that, they have free coffee and bottled water. In and out in about 15 minutes with no monetary exchange.  For his help we were willing to pay much more than that.  He even told us how we should be getting new tires soon and recommended another brand of our same type of tires that are cheaper than the ones we use. 
We will definitely go to their other locations with that kind of service",0,0,1
1,"I just joined the little gym for two months (until I have my baby). I bring my 2 year old twice a week and she loves it. The people are so nice and friendly. The gym is clean. My daughter has a ball when we come. At first I was hesitant because it's expensive but after seeing my daughter enjoy it so much, It is definitely worth the 85.00 a month!",0,1,1
0,"Beautiful, scenic hike!  Just right, with some up hill and down hill. Right amount of distance - we added the side trail which ended up being 5.5 mile total loop. Glad I had my trekking poles for the loose rocky areas of the trail.  Would love to hike this again when we come back - we are from Seattle so hiking in the sun in December was a real treat!!!!!.  Lucky Arizonians!!",0,0,1
1,"OH MY GOD!!!
Yelp is the best thing since space travel!!!

I would have never found this place, and it is AMAZING!!!  

Note:  it's BEHIND the Mexican food place - I almost drove away - very glad I didn't!  

I can't even describe in words how amazing the Shepherds Pie is!!!  The lamb is OFF THE HOOK!!!  Some sort of red wine gravy / sauce...  I could drink it straight! 

You know the kind of meal that makes you sigh, relax a bit and remember your grandmothers house?  Yeah - that's this place...

The staff looked like a mix of biker gangs and turned out to be the friendliest people in Phoenix!!!  

Got hooked on Crabbies Ginger beer there too!  You'll have a GREAT dinner!!!  Enjoy!

PS: asked about desserts- BOOM!  Some sort of caramel pie with whipped cream and bananas!  Insane!!!  It's like eating diabetes!",3,1,1
15,"Food here was delicious and big portions for a great price. 

Ordered the 3 portion combo for $12 and Combo E for $10 and the Las Vegas roll $8 (tasted amazing) with my boyfriend. They have happy hour Mon-Sat 7pm-11pm. Also, all the sushi is served with black rice which is my favorite. (Tastes like regular rice but it's purple and healthier for you).

The large strawberry sake (rice wine) is a big portion, so if you are just two people the small should be enough. 

Would definitely come back here! ;)",0,0,1
0,Steak shawarma plate is amazing.  Garlic sauce Is unreal also.  Big fan of this place and you get a ton of food for the money!,0,0,1
8,I ordered my daughters sweet 16 cake here and it turned out beautiful! She wanted a Nightmare Before Christmas cake. The bottom tier was patchwork like Sally's dress and the detail on it was very good. I added a picture!,0,0,1
0,"Tam and his wife are the best! Very experienced, highly recommend nail salon! All acrylic, gel, shellac, pedicures, etc. 
Tip: No credit cards, so bring cash!",0,1,1
35,"For my birthday weekend, I simply could not refuse an all inclusive triple threat package offered by the esteemed Wynn resort, which included complimentary tickets to Le Reve, room upgrades at the hipper and edgier Encore suites, VIP access to XS and free buffet! I know, It was pretty much a no-brainer in my book.  

Upon arrival at the Encore, parking was a breeze! Complimentary valet had me out of my car and in the registration line in a snap! Speaking of registration, I was convinced to ""upgrade"" my existing upgrade to a 60th floor panoramic suite. I know, I'm weak, but i'm glad I gave in! The upgraded room was magnificent! It came with an expansive living space with two plush queen beds, large bath with shower and separate soaking tub and outstanding views of the Las Vegas strip!  And who can forget about the remote controlled curtains and bathroom TV ;)  Tack on top of that premium gaming options, the exquisite resort grounds, and exceptional dining options, which include sumptuous tapas at La Cave and spectacular brunch fare at Tableau, and you've got yourself one happy birthday boy!   VIP access to the hottest clubs on the strip like XS and Surrender and premium shopping at premier boutiques like Hermés, Chopard & Louis Vuitton doesn't hurt either.  If golfing is your thing, Steve Wynn's got the largest 18 hole golf course on the Strip!  

Honestly, I practically spent my entire weekend here and rarely felt the need to ever leave the grounds. Now that's not an easy feat for any resort given all the tempting hotel and entertainment options out there!  

Happy Times!",29,34,1
0,"Beautiful scenery & great hiking trails, one for everyone, no matter level of experience. Nice escape from Las Vegas. Hidden waterfalls & picnic spots are my favorite.",0,0,1
1,"I have been going here for years and never reviewed it.  The staff is always great and the atmosphere is great for a relaxed evening.  Our dart league used to play here and they always accommodated us.  Also good for informal company events after work.  

The Czar burger is my favorite.  I hold the blue cheese though.  Always a pile of mushrooms and onions overflowing onto the plate.  Whitey's chili is also delicious and multiple varieties. The chicken chili is a good change of pace from time to time.  

One thing that is still around is freebie food for happy hour.  This seems to have gone away at most restaurants/bars, but they have kept it going.  

Love this place!!",1,1,1
